Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
SH_W013_G1_800g_R2.TIF,89,2.589,0.029,2.456,255,1.698,0.176,0.448
SH_W013_G1_800g_R3.TIF,87,2.179,0.025,2.067,255,1.481,0.21,0.529
SH_W013_G1_800g_R4.TIF,101,2.135,0.021,2.025,255,1.293,0.209,0.502
SH_W013_G1_800g_R5.TIF,98,2.481,0.025,2.354,255,1.546,0.197,0.468
SH_W015_G1_1000g_R1.TIF,129,31.283,0.243,29.679,255,5.054,0.203,0.531
SH_W015_G1_1000g_R2.TIF,197,15.362,0.078,14.574,255,2.816,0.2,0.499
SH_W015_G1_1000g_R3.TIF,168,7.627,0.045,7.236,255,2.437,0.177,0.462
SH_W015_G1_1000g_R4.TIF,163,5.072,0.031,4.812,255,1.654,0.202,0.498
SH_W015_G1_1000g_R5.TIF,187,7.201,0.039,6.832,255,2.055,0.188,0.464
SH_W015_G1_100g_R1.TIF,79,1.873,0.024,1.777,255,1.43,0.188,0.493
SH_W015_G1_100g_R2.TIF,55,1.528,0.028,1.449,255,1.681,0.157,0.421
SH_W015_G1_100g_R3.TIF,92,2.592,0.028,2.459,255,1.724,0.18,0.454
SH_W015_G1_100g_R4.TIF,85,2.498,0.029,2.37,255,1.683,0.183,0.448
SH_W015_G1_100g_R5.TIF,99,3.291,0.033,3.122,255,1.873,0.178,0.471
SH_W015_G1_2000g_R1.TIF,168,14.383,0.086,13.645,255,3.311,0.168,0.452
SH_W015_G1_2000g_R2.TIF,200,11.852,0.059,11.244,255,2.827,0.176,0.46
SH_W015_G1_2000g_R3.TIF,209,12.395,0.059,11.759,255,2.82,0.196,0.476
SH_W015_G1_2000g_R4.TIF,210,10.308,0.049,9.779,255,2.368,0.192,0.481
SH_W015_G1_2000g_R5.TIF,171,7.783,0.046,7.384,255,2.202,0.201,0.48
SH_W015_G1_200g_R1.TIF,133,5.192,0.039,4.926,255,2.237,0.161,0.448
SH_W015_G1_200g_R2.TIF,38,1.191,0.031,1.13,255,1.81,0.172,0.433
SH_W015_G1_200g_R3.TIF,52,1.245,0.024,1.182,255,1.444,0.187,0.453
SH_W015_G1_200g_R4.TIF,57,1.451,0.025,1.377,255,1.51,0.201,0.49
SH_W015_G1_200g_R5.TIF,84,3.008,0.036,2.854,255,1.934,0.178,0.45
SH_W015_G1_400g_R1.TIF,129,3.768,0.029,3.575,255,1.692,0.17,0.446
SH_W015_G1_400g_R2.TIF,97,2.755,0.028,2.614,255,1.748,0.18,0.454
SH_W015_G1_400g_R3.TIF,198,8.173,0.041,7.754,255,2.144,0.187,0.479
SH_W015_G1_400g_R4.TIF,185,13.231,0.072,12.552,255,3.241,0.192,0.494
SH_W015_G1_400g_R5.TIF,144,12.544,0.087,11.901,255,3.802,0.175,0.462
SH_W015_G1_800g_R1.TIF,174,14.203,0.082,13.474,255,3.444,0.201,0.494
SH_W015_G1_800g_R2.TIF,161,6.731,0.042,6.385,255,2.166,0.204,0.492
SH_W015_G1_800g_R3.TIF,159,6.152,0.039,5.837,255,1.892,0.198,0.484
SH_W015_G1_800g_R4.TIF,179,24.666,0.138,23.401,255,3.837,0.211,0.519
SH_W015_G1_800g_R5.TIF,204,22.948,0.112,21.771,255,3.262,0.22,0.533
