Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
SH_W051_5Vcotton_2000g_R2.TIF,182,13.985,0.077,13.267,255,2.519,0.221,0.528
SH_W051_5Vcotton_2000g_R3.TIF,182,5.224,0.029,4.957,255,1.508,0.225,0.522
SH_W051_5Vcotton_2000g_R4.TIF,187,9.660,0.052,9.165,255,2.121,0.225,0.521
SH_W051_5Vcotton_2000g_R5.TIF,186,14.470,0.078,13.728,255,2.546,0.211,0.523
SH_W051_5Vcotton_200g_R1.TIF,39,0.986,0.025,0.935,255,1.524,0.182,0.453
SH_W051_5Vcotton_200g_R2.TIF,29,0.546,0.019,0.518,255,1.142,0.254,0.514
SH_W051_5Vcotton_200g_R3.TIF,75,1.739,0.023,1.650,255,1.414,0.212,0.506
SH_W051_5Vcotton_200g_R4.TIF,39,0.681,0.017,0.646,255,1.114,0.222,0.524
SH_W051_5Vcotton_200g_R5.TIF,30,0.469,0.016,0.445,255,0.993,0.231,0.527
SH_W051_5Vcotton_400g_R1.TIF,51,1.290,0.025,1.224,255,1.512,0.183,0.477
SH_W051_5Vcotton_400g_R2.TIF,90,2.677,0.030,2.540,255,1.682,0.182,0.452
SH_W051_5Vcotton_400g_R3.TIF,101,3.976,0.039,3.772,255,1.929,0.210,0.516
SH_W051_5Vcotton_400g_R4.TIF,44,0.734,0.017,0.696,255,1.024,0.244,0.533
SH_W051_5Vcotton_400g_R5.TIF,54,1.223,0.023,1.161,255,1.327,0.217,0.499
SH_W051_5Vcotton_800g_R1.TIF,93,2.506,0.027,2.378,255,1.452,0.199,0.500
SH_W051_5Vcotton_800g_R2.TIF,129,3.675,0.028,3.487,255,1.579,0.218,0.515
SH_W051_5Vcotton_800g_R3.TIF,86,2.229,0.026,2.115,255,1.463,0.205,0.499
SH_W051_5Vcotton_800g_R4.TIF,163,3.912,0.024,3.712,255,1.407,0.209,0.505
SH_W051_5Vcotton_800g_R5.TIF,134,3.409,0.025,3.234,255,1.390,0.221,0.515
