Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
20230622_MP_W008_G3_3_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_4_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_5_Atr.TIF,1,0.022,0.022,0.021,255,1.296,0.165,0.576
20230622_MP_W008_G3_6_Atr.TIF,1,0.053,0.053,0.05,255,3.012,0.073,0.372
20230622_MP_W008_G3_7_Atr.TIF,1,0.022,0.022,0.021,255,1.377,0.143,0.571
20230622_MP_W008_G3_8_Atr.TIF,3,0.063,0.021,0.061,255,1.149,0.25,0.565
20230622_MP_W008_G3_9_Atr.TIF,2,0.055,0.027,0.052,255,1.683,0.144,0.636
20230622_MP_W008_G3_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_positive_Atr.TIF,13,0.266,0.02,0.255,255,1.169,0.23,0.51
20230622_MP_W008_G3_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_6_B.TIF,1,0.034,0.034,0.033,255,1.929,0.116,0.355
20230622_MP_W008_G3_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230622_MP_W008_G3_9_B.TIF,1,0.032,0.032,0.03,255,1.841,0.118,0.373
20230622_MP_W008_G3_negative_B.TIF,1,0.008,0.008,0.008,255,0.461,0.468,0.731
20230622_MP_W008_G3_positive_B.TIF,13,0.305,0.023,0.293,255,1.191,0.251,0.553
20230623_MP_W009_G3_10_Atr.TIF,5,0.082,0.016,0.079,255,1.034,0.256,0.574
20230623_MP_W009_G3_1_Atr.TIF,1,0.033,0.033,0.032,255,1.936,0.112,0.461
20230623_MP_W009_G3_2_Atr.TIF,4,0.056,0.014,0.054,255,0.857,0.251,0.605
20230623_MP_W009_G3_3_Atr.TIF,3,0.06,0.02,0.058,255,1.262,0.174,0.457
20230623_MP_W009_G3_4_Atr.TIF,2,0.035,0.017,0.033,255,1.187,0.248,0.54
20230623_MP_W009_G3_5_Atr.TIF,3,0.115,0.038,0.11,255,2.039,0.153,0.511
20230623_MP_W009_G3_6_Atr.TIF,5,0.054,0.011,0.052,255,0.696,0.337,0.658
20230623_MP_W009_G3_7_Atr.TIF,1,0.007,0.007,0.007,255,0.43,0.489,0.769
20230623_MP_W009_G3_8_Atr.TIF,4,0.08,0.02,0.076,255,0.885,0.307,0.613
20230623_MP_W009_G3_9_Atr.TIF,2,0.047,0.024,0.045,255,1.382,0.278,0.507
20230623_MP_W009_G3_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_positive_Atr.TIF,13,0.266,0.02,0.255,255,1.169,0.23,0.51
20230623_MP_W009_G3_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_4_B.TIF,2,0.03,0.015,0.029,255,0.757,0.347,0.65
20230623_MP_W009_G3_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230623_MP_W009_G3_negative_B.TIF,1,0.008,0.008,0.008,255,0.461,0.468,0.731
20230623_MP_W009_G3_positive_B.TIF,13,0.305,0.023,0.293,255,1.191,0.251,0.553
20230624_MP_W010_G3_10_Atr.TIF,6,0.144,0.024,0.138,255,1.405,0.165,0.467
20230624_MP_W010_G3_1_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_2_Atr.TIF,1,0.035,0.035,0.034,255,1.892,0.123,0.401
20230624_MP_W010_G3_3_Atr.TIF,3,0.074,0.025,0.071,255,1.663,0.178,0.456
20230624_MP_W010_G3_4_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_5_Atr.TIF,2,0.068,0.034,0.065,255,1.968,0.218,0.532
20230624_MP_W010_G3_6_Atr.TIF,3,0.074,0.025,0.071,255,1.533,0.181,0.531
20230624_MP_W010_G3_7_Atr.TIF,3,0.071,0.024,0.068,255,1.502,0.208,0.506
20230624_MP_W010_G3_8_Atr.TIF,2,0.045,0.023,0.043,255,1.259,0.191,0.591
20230624_MP_W010_G3_9_Atr.TIF,3,0.074,0.025,0.071,255,1.545,0.256,0.531
20230624_MP_W010_G3_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_positive_Atr.TIF,12,0.256,0.021,0.245,255,1.241,0.215,0.497
20230624_MP_W010_G3_10_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_1_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_2_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_3_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_4_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_5_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_6_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
