Wash,garment,Before transfer area,After transfer area,value
W019,5VcottonG5,0,0.033,0.033
W019,5VcottonG5,0,0.138,0.138
W020,5VcottonG1,0.009,0.088,0.079
W020,5VcottonG1,0,0.031,0.031
W020,5VcottonG2,0,0.02,0.02
W020,5VcottonG2,0,0.087,0.087
W020,5VcottonG3,0,0.085,0.085
W020,5VcottonG3,0,0.168,0.168
W020,5VcottonG4,0,0.059,0.059
W020,5VcottonG4,0,0.073,0.073
W020,5VcottonG5,0,0.036,0.036
W020,5VcottonG5,0,0.124,0.124
W021,5VcottonG1,0,0.093,0.093
W021,5VcottonG1,0,0,0
W021,5VcottonG1,0,0,0
W021,5VcottonG1,0.014,0.013,-0.001
W021,5VcottonG1,0,0.043,0.043
W021,5VcottonG1,0,0.021,0.021
W021,5VcottonG1,0,0.028,0.028
W021,5VcottonG1,0.006,0.022,0.016
W021,5VcottonG1,0.059,0.045,-0.014
W021,5VcottonG1,0,0,0
W021,5VcottonG2,0,0.014,0.014
W021,5VcottonG2,0.038,0.06,0.022
W021,5VcottonG2,0,0.074,0.074
W021,5VcottonG2,0.009,0.01,0.001
W021,5VcottonG2,0,0.008,0.008
W021,5VcottonG2,0,0.048,0.048
W021,5VcottonG2,0,0.019,0.019
W021,5VcottonG2,0.008,0.009,0.000999999999999999
W021,5VcottonG2,0,0.082,0.082
W021,5VcottonG2,0,0.011,0.011
W021,5VcottonG3,0,0.039,0.039
W021,5VcottonG3,0,0.061,0.061
W021,5VcottonG3,0,0.061,0.061
W021,5VcottonG3,0,0.125,0.125
W021,5VcottonG3,0.031,0.045,0.014
W021,5VcottonG3,0,0.133,0.133
W021,5VcottonG3,0,0.022,0.022
W021,5VcottonG3,0,0.049,0.049
W021,5VcottonG3,0,0.082,0.082
W021,5VcottonG3,0,0.097,0.097
W021,5VcottonG4,0,0,0
W021,5VcottonG4,0,0.122,0.122
W021,5VcottonG4,0.009,0.018,0.009
W021,5VcottonG4,0.011,0,-0.011
W021,5VcottonG4,0,0,0
W021,5VcottonG4,0.006,0.066,0.06
W021,5VcottonG4,0,0.017,0.017
W021,5VcottonG4,0,0,0
W021,5VcottonG4,0.007,0.083,0.076
W021,5VcottonG4,0,0.064,0.064
W021,5VcottonG5,0.013,0.062,0.049
W021,5VcottonG5,0,0.036,0.036
W021,5VcottonG5,0,0.034,0.034
W021,5VcottonG5,0,0.093,0.093
W021,5VcottonG5,0.016,0.018,0.002
W021,5VcottonG5,0,0.087,0.087
W021,5VcottonG5,0,0.123,0.123
W021,5VcottonG5,0.008,0.114,0.106
W021,5VcottonG5,0,0.017,0.017
W021,5VcottonG5,0,0.041,0.041
W022,5VcottonG1,0,0.073,0.073
W022,5VcottonG1,0,0.064,0.064
W022,5VcottonG2,0,0.055,0.055
W022,5VcottonG2,0,0.19,0.19
W022,5VcottonG3,0,0.045,0.045
W022,5VcottonG3,0,0.083,0.083
W022,5VcottonG4,0,0.042,0.042
W022,5VcottonG4,0,0,0
W022,5VcottonG5,0,0.095,0.095
W022,5VcottonG5,0,0.022,0.022
W023,5VcottonG1,0,0.01,0.01
W023,5VcottonG1,0,0.041,0.041
W023,5VcottonG1,0,0.02,0.02
W023,5VcottonG1,0,0.034,0.034
W023,5VcottonG1,0,0.019,0.019
W023,5VcottonG1,0,0,0
W023,5VcottonG2,0.008,0.077,0.069
W023,5VcottonG2,0,0.075,0.075
W023,5VcottonG2,0,0,0
W023,5VcottonG2,0,0.033,0.033
W023,5VcottonG2,0.006,0.006,0
W023,5VcottonG2,0.02,0.192,0.172
W023,5VcottonG3,0,0.014,0.014
W023,5VcottonG3,0,0.029,0.029
W023,5VcottonG3,0.006,0.028,0.022
W023,5VcottonG3,0.013,0.006,-0.007
W023,5VcottonG3,0.007,0,-0.007
W023,5VcottonG3,0,0.033,0.033
W023,5VcottonG4,0,0.109,0.109
W023,5VcottonG4,0,0,0
W023,5VcottonG4,0,0,0
W023,5VcottonG4,0,0.08,0.08
W023,5VcottonG4,0,0.091,0.091
W023,5VcottonG4,0,0.057,0.057
W023,5VcottonG5,0,0.04,0.04
W023,5VcottonG5,0,0.049,0.049
W023,5VcottonG5,0,0.04,0.04
W023,5VcottonG5,0,0.024,0.024
W023,5VcottonG5,0,0.097,0.097
W023,5VcottonG5,0.006,0.008,0.002
W024,5VcottonG1,0,0.053,0.053
W024,5VcottonG1,0.022,0.083,0.061
W024,5VcottonG2,0,0.053,0.053
W024,5VcottonG2,0,0,0
W024,5VcottonG3,0.006,0.018,0.012
W024,5VcottonG3,0,0,0
W024,5VcottonG4,0,0.029,0.029
W024,5VcottonG4,0,0.049,0.049
W024,5VcottonG5,0,0.028,0.028
W024,5VcottonG5,0.068,0.054,-0.014
W025,5VcottonG1,0,0.024,0.024
W025,5VcottonG1,0,0.026,0.026
W025,5VcottonG1,0,0,0
W025,5VcottonG1,0,0.016,0.016
W025,5VcottonG1,0,0.041,0.041
W025,5VcottonG1,0,0.046,0.046
W025,5VcottonG2,0,0.006,0.006
W025,5VcottonG2,0,0.013,0.013
W025,5VcottonG2,0.021,0.037,0.016
W025,5VcottonG2,0.006,0.045,0.039
W025,5VcottonG2,0,0.069,0.069
W025,5VcottonG2,0,0.013,0.013
W025,5VcottonG3,0.008,0.054,0.046
W025,5VcottonG3,0,0.022,0.022
W025,5VcottonG3,0,0.038,0.038
W025,5VcottonG3,0,0,0
W025,5VcottonG3,0,0.119,0.119
W025,5VcottonG3,0,0.075,0.075
W025,5VcottonG4,0,0.039,0.039
W025,5VcottonG4,0,0.019,0.019
W025,5VcottonG4,0,0.04,0.04
W025,5VcottonG4,0,0.019,0.019
W025,5VcottonG4,0,0.029,0.029
W025,5VcottonG4,0,0.077,0.077
W025,5VcottonG5,0,0.081,0.081
W025,5VcottonG5,0,0.06,0.06
W025,5VcottonG5,0,0,0
W025,5VcottonG5,0,0.02,0.02
W025,5VcottonG5,0.009,0.007,-0.002
W025,5VcottonG5,0,0.053,0.053
W026,5VcottonG1,0,0.12,0.12
W026,5VcottonG1,0,0.044,0.044
W026,5VcottonG1,0,0.008,0.008
W026,5VcottonG1,0,0.007,0.007
W026,5VcottonG2,0,0.011,0.011
W026,5VcottonG2,0,0,0
W026,5VcottonG2,0,0.02,0.02
W026,5VcottonG2,0,0.015,0.015
W026,5VcottonG3,0,0.025,0.025
W026,5VcottonG3,0.007,0.08,0.073
W026,5VcottonG3,0,0.051,0.051
W026,5VcottonG3,0,0.008,0.008
W026,5VcottonG4,0,0,0
W026,5VcottonG4,0,0.044,0.044
W026,5VcottonG4,0,0,0
W026,5VcottonG4,0,0,0
W026,5VcottonG5,0,0,0
W026,5VcottonG5,0,0,0
W026,5VcottonG5,0,0,0
W026,5VcottonG5,0,0,0
W027,5VcottonG1,0,0.054,0.054
W027,5VcottonG1,0,0,0
W027,5VcottonG1,0.033,0.011,-0.022
W027,5VcottonG1,0,0.013,0.013
W027,5VcottonG1,0,0.03,0.03
W027,5VcottonG1,0,0,0
W027,5VcottonG2,0,0.012,0.012
W027,5VcottonG2,0,0,0
W027,5VcottonG2,0,0.03,0.03
W027,5VcottonG2,0,0.101,0.101
W027,5VcottonG2,0,0,0
W027,5VcottonG2,0,0.012,0.012
W027,5VcottonG3,0,0.026,0.026
W027,5VcottonG3,0,0,0
W027,5VcottonG3,0,0.018,0.018
W027,5VcottonG3,0,0.132,0.132
W027,5VcottonG3,0,0.017,0.017
W027,5VcottonG3,0,0.055,0.055
W027,5VcottonG4,0,0.038,0.038
W027,5VcottonG4,0,0.034,0.034
W027,5VcottonG4,0,0.018,0.018
W027,5VcottonG4,0,0.077,0.077
W027,5VcottonG4,0,0.027,0.027
W027,5VcottonG4,0,0.042,0.042
W027,5VcottonG5,0,0.019,0.019
W027,5VcottonG5,0,0.027,0.027
W027,5VcottonG5,0,0,0
W027,5VcottonG5,0,0.011,0.011
W027,5VcottonG5,0,0.006,0.006
W027,5VcottonG5,0,0.063,0.063
W028,5VcottonG1,0.006,0.041,0.035
W028,5VcottonG1,0,0.03,0.03
W028,5VcottonG2,0,0.016,0.016
W028,5VcottonG2,0,0,0
W028,5VcottonG3,0,0.059,0.059
W028,5VcottonG3,0,0.069,0.069
W028,5VcottonG4,0,0,0
W028,5VcottonG4,0,0.035,0.035
W028,5VcottonG5,0.014,0.039,0.025
W028,5VcottonG5,0,0.039,0.039
W029,5VcottonG1,0,0.032,0.032
W029,5VcottonG1,0,0,0
W029,5VcottonG1,0,0.018,0.018
W029,5VcottonG1,0,0.02,0.02
W029,5VcottonG1,0,0.057,0.057
W029,5VcottonG1,0,0.041,0.041
W029,5VcottonG2,0,0,0
W029,5VcottonG2,0,0.014,0.014
W029,5VcottonG2,0,0.026,0.026
W029,5VcottonG2,0,0.025,0.025
W029,5VcottonG2,0,0,0
W029,5VcottonG2,0,0,0
W029,5VcottonG3,0,0.026,0.026
W029,5VcottonG3,0,0.028,0.028
W029,5VcottonG3,0,0.024,0.024
W029,5VcottonG3,0.01,0.008,-0.002
W029,5VcottonG3,0.011,0.035,0.024
W029,5VcottonG3,0.025,0.01,-0.015
W029,5VcottonG4,0,0,0
W029,5VcottonG4,0,0.097,0.097
W029,5VcottonG4,0,0.022,0.022
W029,5VcottonG4,0,0.035,0.035
W029,5VcottonG4,0,0.039,0.039
W029,5VcottonG4,0,0.024,0.024
W029,5VcottonG5,0,0.035,0.035
W029,5VcottonG5,0,0.021,0.021
W029,5VcottonG5,0,0.03,0.03
W029,5VcottonG5,0,0.099,0.099
W029,5VcottonG5,0,0.015,0.015
W029,5VcottonG5,0.009,0.162,0.153
W030,5VcottonG1,0,0.03,0.03
W030,5VcottonG1,0.007,0,-0.007
W030,5VcottonG2,0,0.013,0.013
W030,5VcottonG2,0,0,0
W030,5VcottonG3,0,0,0
W030,5VcottonG3,0,0.019,0.019
W030,5VcottonG4,0.019,0.062,0.043
W030,5VcottonG4,0,0,0
W030,5VcottonG5,0,0,0
W030,5VcottonG5,0,0.034,0.034
W031,5VcottonG1,0,0.025,0.025
W031,5VcottonG1,0,0.075,0.075
W031,5VcottonG1,0,0.035,0.035
W031,5VcottonG1,0,0.03,0.03
W031,5VcottonG1,0,0.038,0.038
W031,5VcottonG1,0,0,0
W031,5VcottonG1,0,0.011,0.011
W031,5VcottonG1,0.007,0.054,0.047
W031,5VcottonG1,0,0,0
W031,5VcottonG1,0,0.185,0.185
W031,5VcottonG2,0,0.11,0.11
W031,5VcottonG2,0,0.006,0.006
W031,5VcottonG2,0,0.037,0.037
W031,5VcottonG2,0,0.024,0.024
W031,5VcottonG2,0,0,0
W031,5VcottonG2,0,0.022,0.022
W031,5VcottonG2,0,0.065,0.065
W031,5VcottonG2,0.009,0,-0.009
W031,5VcottonG2,0,0,0
W031,5VcottonG2,0,0.052,0.052
W031,5VcottonG3,0.008,0.044,0.036
W031,5VcottonG3,0.034,0.054,0.02
W031,5VcottonG3,0,0.076,0.076
W031,5VcottonG3,0,0.008,0.008
W031,5VcottonG3,0,0.046,0.046
W031,5VcottonG3,0,0,0
W031,5VcottonG3,0.038,0.032,-0.006
W031,5VcottonG3,0,0,0
W031,5VcottonG3,0,0.104,0.104
W031,5VcottonG3,0,0.022,0.022
W031,5VcottonG4,0,0.056,0.056
W031,5VcottonG4,0,0.012,0.012
W031,5VcottonG4,0,0.007,0.007
W031,5VcottonG4,0,0,0
W031,5VcottonG4,0,0.031,0.031
W031,5VcottonG4,0,0.024,0.024
W031,5VcottonG4,0,0.12,0.12
W031,5VcottonG4,0,0.012,0.012
W031,5VcottonG4,0,0.065,0.065
W031,5VcottonG4,0,0.049,0.049
W031,5VcottonG5,0,0.019,0.019
W031,5VcottonG5,0,0.045,0.045
W031,5VcottonG5,0,0.03,0.03
W031,5VcottonG5,0,0.027,0.027
W031,5VcottonG5,0,0.029,0.029
W031,5VcottonG5,0,0.069,0.069
W031,5VcottonG5,0,0.011,0.011
W031,5VcottonG5,0,0.041,0.041
W031,5VcottonG5,0,0.081,0.081
W031,5VcottonG5,0,0.038,0.038
W032,5VcottonG1,0,0.006,0.006
W032,5VcottonG1,0.029,0.006,-0.023
W032,5VcottonG2,0,0,0
W032,5VcottonG2,0,0,0
W032,5VcottonG3,0.006,0,-0.006
W032,5VcottonG3,0,0,0
W032,5VcottonG4,0,0.008,0.008
W032,5VcottonG4,0,0,0
W032,5VcottonG5,0,0,0
W032,5VcottonG5,0.053,0.01,-0.043
W033,5VcottonG1,0.006,0,-0.006
W033,5VcottonG1,0.044,0.049,0.005
W033,5VcottonG1,0,0.024,0.024
W033,5VcottonG1,0.007,0,-0.007
W033,5VcottonG1,0,0.007,0.007
W033,5VcottonG1,0,0.027,0.027
W033,5VcottonG2,0,0.013,0.013
W033,5VcottonG2,0,0,0
W033,5VcottonG2,0,0.012,0.012
W033,5VcottonG2,0,0.065,0.065
W033,5VcottonG2,0,0.065,0.065
W033,5VcottonG2,0,0,0
W033,5VcottonG3,0,0,0
W033,5VcottonG3,0,0.006,0.006
W033,5VcottonG3,0.01,0.092,0.082
W033,5VcottonG3,0,0.016,0.016
W033,5VcottonG3,0,0,0
W033,5VcottonG3,0,0.027,0.027
W033,5VcottonG4,0,0.011,0.011
W033,5VcottonG4,0,0.029,0.029
W033,5VcottonG4,0,0.046,0.046
W033,5VcottonG4,0,0.007,0.007
W033,5VcottonG4,0,0.007,0.007
W033,5VcottonG4,0,0.098,0.098
W033,5VcottonG5,0,0,0
W033,5VcottonG5,0,0,0
W033,5VcottonG5,0,0.102,0.102
W033,5VcottonG5,0.017,0.012,-0.005
W033,5VcottonG5,0,0.081,0.081
W033,5VcottonG5,0.007,0.026,0.019
W034,5VcottonG1,0.006,0,-0.006
W034,5VcottonG1,0,0,0
W034,5VcottonG2,0.009,0,-0.009
W034,5VcottonG2,0,0.02,0.02
W034,5VcottonG3,0.025,0,-0.025
W034,5VcottonG3,0.05,0.019,-0.031
W034,5VcottonG4,0,0.023,0.023
W034,5VcottonG4,0,0.041,0.041
W034,5VcottonG5,0.006,0.017,0.011
W034,5VcottonG5,0,0.12,0.12
W035,5VcottonG1,0,0.025,0.025
W035,5VcottonG1,0,0,0
W035,5VcottonG1,0,0.022,0.022
W035,5VcottonG1,0.015,0,-0.015
W035,5VcottonG1,0,0.021,0.021
W035,5VcottonG1,0,0,0
W035,5VcottonG2,0,0,0
W035,5VcottonG2,0,0.048,0.048
W035,5VcottonG2,0,0.012,0.012
W035,5VcottonG2,0,0.045,0.045
W035,5VcottonG2,0,0,0
W035,5VcottonG2,0,0,0
W035,5VcottonG3,0,0.007,0.007
W035,5VcottonG3,0,0,0
W035,5VcottonG3,0,0.009,0.009
W035,5VcottonG3,0.016,0,-0.016
W035,5VcottonG3,0,0.028,0.028
W035,5VcottonG3,0,0.069,0.069
W035,5VcottonG4,0,0,0
W035,5VcottonG4,0,0.043,0.043
W035,5VcottonG4,0,0.014,0.014
W035,5VcottonG4,0,0,0
W035,5VcottonG4,0,0,0
W035,5VcottonG4,0,0.011,0.011
W035,5VcottonG5,0,0.027,0.027
W035,5VcottonG5,0,0,0
W035,5VcottonG5,0,0.055,0.055
W035,5VcottonG5,0,0.049,0.049
W035,5VcottonG5,0,0.031,0.031
W035,5VcottonG5,0,0.017,0.017
W036,5VcottonG1,0,0.192,0.192
W036,5VcottonG1,0,0,0
W036,5VcottonG1,0,0,0
W036,5VcottonG1,0,0,0
W036,5VcottonG2,0,0.011,0.011
W036,5VcottonG2,0,0,0
W036,5VcottonG2,0,0.029,0.029
W036,5VcottonG2,0,0.11,0.11
W036,5VcottonG3,0,0.013,0.013
W036,5VcottonG3,0,0.019,0.019
W036,5VcottonG3,0,0.011,0.011
W036,5VcottonG3,0,0.053,0.053
W036,5VcottonG4,0,0.015,0.015
W036,5VcottonG4,0,0.007,0.007
W036,5VcottonG4,0,0.034,0.034
W036,5VcottonG4,0.008,0.016,0.008
W036,5VcottonG5,0,0.03,0.03
W036,5VcottonG5,0,0.033,0.033
W036,5VcottonG5,0,0,0
W036,5VcottonG5,0,0,0
W037,5VcottonG1,0,0,0
W037,5VcottonG1,0,0.035,0.035
W037,5VcottonG1,0,0,0
W037,5VcottonG1,0,0.02,0.02
W037,5VcottonG1,0,0.023,0.023
W037,5VcottonG1,0,0.019,0.019
W037,5VcottonG2,0,0.016,0.016
W037,5VcottonG2,0,0.006,0.006
W037,5VcottonG2,0,0,0
W037,5VcottonG2,0,0,0
W037,5VcottonG2,0,0,0
W037,5VcottonG2,0,0.016,0.016
W037,5VcottonG3,0,0.016,0.016
W037,5VcottonG3,0,0,0
W037,5VcottonG3,0,0,0
W037,5VcottonG3,0,0,0
W037,5VcottonG3,0,0.015,0.015
W037,5VcottonG3,0.006,0.013,0.007
W037,5VcottonG4,0,0,0
W037,5VcottonG4,0,0,0
W037,5VcottonG4,0,0,0
W037,5VcottonG4,0,0,0
W037,5VcottonG4,0,0,0
W037,5VcottonG4,0,0,0
W037,5VcottonG5,0,0.023,0.023
W037,5VcottonG5,0,0,0
W037,5VcottonG5,0,0,0
W037,5VcottonG5,0,0.018,0.018
W037,5VcottonG5,0,0.075,0.075
W037,5VcottonG5,0,0.013,0.013
W038,5VcottonG1,0,0.03,0.03
W038,5VcottonG1,0.013,0,-0.013
W038,5VcottonG2,0,0.054,0.054
W038,5VcottonG2,0,0.035,0.035
W038,5VcottonG3,0.019,0.009,-0.01
W038,5VcottonG3,0,0.027,0.027
W038,5VcottonG4,0,0,0
W038,5VcottonG4,0,0.008,0.008
W038,5VcottonG5,0.006,0.015,0.009
W038,5VcottonG5,0,0.027,0.027
W039,5VcottonG1,0,0,0
W039,5VcottonG1,0,0.043,0.043
W039,5VcottonG1,0,0.009,0.009
W039,5VcottonG1,0,0,0
W039,5VcottonG1,0,0,0
W039,5VcottonG1,0,0,0
W039,5VcottonG2,0,0.018,0.018
W039,5VcottonG2,0,0.018,0.018
W039,5VcottonG2,0,0.009,0.009
W039,5VcottonG2,0,0.01,0.01
W039,5VcottonG2,0,0.039,0.039
W039,5VcottonG2,0,0,0
W039,5VcottonG3,0,0,0
W039,5VcottonG3,0,0.007,0.007
W039,5VcottonG3,0,0.021,0.021
W039,5VcottonG3,0,0.029,0.029
W039,5VcottonG3,0.027,0.059,0.032
W039,5VcottonG3,0,0.061,0.061
W039,5VcottonG4,0.013,0.031,0.018
W039,5VcottonG4,0,0.049,0.049
W039,5VcottonG4,0,0,0
W039,5VcottonG4,0,0.017,0.017
W039,5VcottonG4,0,0,0
W039,5VcottonG4,0,0,0
W039,5VcottonG5,0,0.014,0.014
W039,5VcottonG5,0,0.095,0.095
W039,5VcottonG5,0,0,0
W039,5VcottonG5,0,0.02,0.02
W039,5VcottonG5,0,0,0
W039,5VcottonG5,0,0.025,0.025
W040,5VcottonG1,0,0,0
W040,5VcottonG1,0,0,0
W040,5VcottonG2,0,0.011,0.011
W040,5VcottonG2,0,0.014,0.014
W040,5VcottonG3,0,0,0
W040,5VcottonG3,0.014,0.023,0.009
W040,5VcottonG4,0,0,0
W040,5VcottonG4,0,0,0
W040,5VcottonG5,0,0,0
W040,5VcottonG5,0,0.131,0.131
W041,5VcottonG1,0,0.025,0.025
W041,5VcottonG1,0,0,0
W041,5VcottonG1,0,0,0
W041,5VcottonG1,0.009,0,-0.009
W041,5VcottonG1,0.015,0,-0.015
W041,5VcottonG1,0,0.036,0.036
W041,5VcottonG1,0,0,0
W041,5VcottonG1,0,0.026,0.026
W041,5VcottonG1,0,0.006,0.006
W041,5VcottonG1,0,0,0
W041,5VcottonG2,0.191,0.015,-0.176
W041,5VcottonG2,0,0,0
W041,5VcottonG2,0.087,0.024,-0.063
W041,5VcottonG2,0.013,0.036,0.023
W041,5VcottonG2,0,0,0
W041,5VcottonG2,0,0.111,0.111
W041,5VcottonG2,0,0.007,0.007
W041,5VcottonG2,0.007,0.025,0.018
W041,5VcottonG2,0.013,0,-0.013
W041,5VcottonG2,0,0.007,0.007
W041,5VcottonG3,0.02,0.027,0.007
W041,5VcottonG3,0,0.045,0.045
W041,5VcottonG3,0,0.011,0.011
W041,5VcottonG3,0,0.011,0.011
W041,5VcottonG3,0,0.014,0.014
W041,5VcottonG3,0,0.01,0.01
W041,5VcottonG3,0.008,0.027,0.019
W041,5VcottonG3,0,0.028,0.028
W041,5VcottonG3,0,0,0
W041,5VcottonG3,0,0,0
W041,5VcottonG4,0,0.017,0.017
W041,5VcottonG4,0,0,0
W041,5VcottonG4,0,0.007,0.007
W041,5VcottonG4,0,0,0
W041,5VcottonG4,0,0.024,0.024
W041,5VcottonG4,0,0,0
W041,5VcottonG4,0,0,0
W041,5VcottonG4,0.006,0,-0.006
W041,5VcottonG4,0,0.007,0.007
W041,5VcottonG4,0.02,0.017,-0.003
W041,5VcottonG5,0,0,0
W041,5VcottonG5,0.007,0.035,0.028
W041,5VcottonG5,0,0.027,0.027
W041,5VcottonG5,0,0,0
W041,5VcottonG5,0,0,0
W041,5VcottonG5,0,0.006,0.006
W041,5VcottonG5,0,0,0
W041,5VcottonG5,0,0.023,0.023
W041,5VcottonG5,0.015,0,-0.015
W041,5VcottonG5,0,0,0
W042,5VcottonG1,0,0,0
W042,5VcottonG1,0,0,0
W042,5VcottonG2,0,0,0
W042,5VcottonG2,0,0,0
W042,5VcottonG3,0,0,0
W042,5VcottonG3,0,0,0
W042,5VcottonG4,0,0,0
W042,5VcottonG4,0,0,0
W042,5VcottonG5,0.007,0,-0.007
W042,5VcottonG5,0,0,0
W043,5VcottonG1,0,0.016,0.016
W043,5VcottonG1,0.024,0,-0.024
W043,5VcottonG1,0,0,0
W043,5VcottonG1,0,0.006,0.006
W043,5VcottonG1,0,0,0
W043,5VcottonG1,0,0.036,0.036
W043,5VcottonG2,0.009,0.021,0.012
W043,5VcottonG2,0,0.034,0.034
W043,5VcottonG2,0,0.073,0.073
W043,5VcottonG2,0,0,0
W043,5VcottonG2,0,0.013,0.013
W043,5VcottonG2,0,0,0
W043,5VcottonG3,0,0,0
W043,5VcottonG3,0,0.033,0.033
W043,5VcottonG3,0.012,0,-0.012
W043,5VcottonG3,0,0.017,0.017
W043,5VcottonG3,0,0.017,0.017
W043,5VcottonG3,0,0,0
W043,5VcottonG4,0,0.034,0.034
W043,5VcottonG4,0,0,0
W043,5VcottonG4,0,0.015,0.015
W043,5VcottonG4,0,0.007,0.007
W043,5VcottonG4,0,0.048,0.048
W043,5VcottonG4,0,0,0
W043,5VcottonG5,0,0.014,0.014
W043,5VcottonG5,0,0,0
W043,5VcottonG5,0,0,0
W043,5VcottonG5,0,0.013,0.013
W043,5VcottonG5,0,0.01,0.01
W043,5VcottonG5,0,0.008,0.008
W044,5VcottonG1,0,0,0
W044,5VcottonG1,0.006,0,-0.006
W044,5VcottonG2,0,0.193,0.193
W044,5VcottonG2,0,0,0
W044,5VcottonG3,0,0.008,0.008
W044,5VcottonG3,0,0.007,0.007
W044,5VcottonG4,0,0,0
W044,5VcottonG4,0,0.008,0.008
W044,5VcottonG5,0,0.012,0.012
W044,5VcottonG5,0,0,0
W045,5VcottonG1,0.011,0.014,0.003
W045,5VcottonG1,0.012,0,-0.012
W045,5VcottonG1,0,0,0
W045,5VcottonG1,0,0.018,0.018
W045,5VcottonG1,0.015,0,-0.015
W045,5VcottonG1,0,0.044,0.044
W045,5VcottonG2,0,0,0
W045,5VcottonG2,0,0.007,0.007
W045,5VcottonG2,0.01,0,-0.01
W045,5VcottonG2,0,0.019,0.019
W045,5VcottonG2,0,0,0
W045,5VcottonG2,0,0.009,0.009
W045,5VcottonG3,0,0.025,0.025
W045,5VcottonG3,0,0,0
W045,5VcottonG3,0,0.018,0.018
W045,5VcottonG3,0,0.077,0.077
W045,5VcottonG3,0,0.032,0.032
W045,5VcottonG3,0,0,0
W045,5VcottonG4,0,0.024,0.024
W045,5VcottonG4,0,0,0
W045,5VcottonG4,0,0,0
W045,5VcottonG4,0,0,0
W045,5VcottonG4,0.034,0.032,-0.002
W045,5VcottonG4,0,0.022,0.022
W045,5VcottonG5,0,0.03,0.03
W045,5VcottonG5,0,0.027,0.027
W045,5VcottonG5,0,0.019,0.019
W045,5VcottonG5,0,0.013,0.013
W045,5VcottonG5,0,0.006,0.006
W045,5VcottonG5,0,0.011,0.011
W046,5VcottonG1,0,0.017,0.017
W046,5VcottonG1,0,0,0
W046,5VcottonG1,0,0.012,0.012
W046,5VcottonG1,0,0.044,0.044
W046,5VcottonG2,0,0.064,0.064
W046,5VcottonG2,0,0.017,0.017
W046,5VcottonG2,0,0.019,0.019
W046,5VcottonG2,0,0.012,0.012
W046,5VcottonG3,0,0.009,0.009
W046,5VcottonG3,0,0,0
W046,5VcottonG3,0,0.02,0.02
W046,5VcottonG3,0,0.04,0.04
W046,5VcottonG4,0,0,0
W046,5VcottonG4,0,0.019,0.019
W046,5VcottonG4,0,0,0
W046,5VcottonG4,0,0.011,0.011
W046,5VcottonG5,0,0,0
W046,5VcottonG5,0,0,0
W046,5VcottonG5,0,0,0
W046,5VcottonG5,0,0.029,0.029
W047,5VcottonG1,0.007,0.011,0.004
W047,5VcottonG1,0,0,0
W047,5VcottonG1,0,0,0
W047,5VcottonG1,0,0.016,0.016
W047,5VcottonG1,0,0,0
W047,5VcottonG1,0,0.01,0.01
W047,5VcottonG2,0,0.013,0.013
W047,5VcottonG2,0,0.018,0.018
W047,5VcottonG2,0,0.029,0.029
W047,5VcottonG2,0,0,0
W047,5VcottonG2,0,0,0
W047,5VcottonG2,0,0,0
W047,5VcottonG3,0,0,0
W047,5VcottonG3,0,0.032,0.032
W047,5VcottonG3,0,0.023,0.023
W047,5VcottonG3,0,0,0
W047,5VcottonG3,0,0,0
W047,5VcottonG3,0,0,0
W047,5VcottonG4,0,0,0
W047,5VcottonG4,0,0,0
W047,5VcottonG4,0,0.011,0.011
W047,5VcottonG4,0,0,0
W047,5VcottonG4,0,0.033,0.033
W047,5VcottonG4,0,0.046,0.046
W047,5VcottonG5,0,0.082,0.082
W047,5VcottonG5,0,0,0
W047,5VcottonG5,0,0.009,0.009
W047,5VcottonG5,0,0.027,0.027
W047,5VcottonG5,0,0,0
W047,5VcottonG5,0,0.101,0.101
W048,5VcottonG1,0,0.03,0.03
W048,5VcottonG1,0,0,0
W048,5VcottonG2,0,0.007,0.007
W048,5VcottonG2,0,0.035,0.035
W048,5VcottonG3,0,0.024,0.024
W048,5VcottonG3,0,0,0
W048,5VcottonG4,0,0,0
W048,5VcottonG4,0,0,0
W048,5VcottonG5,0,0,0
W048,5VcottonG5,0,0.043,0.043
W049,5VcottonG1,0.008,0,-0.008
W049,5VcottonG1,0,0,0
W049,5VcottonG1,0,0,0
W049,5VcottonG1,0,0,0
W049,5VcottonG1,0,0.025,0.025
W049,5VcottonG1,0,0,0
W049,5VcottonG2,0,0,0
W049,5VcottonG2,0,0,0
W049,5VcottonG2,0,0,0
W049,5VcottonG2,0,0,0
W049,5VcottonG2,0,0,0
W049,5VcottonG2,0,0,0
W049,5VcottonG3,0,0,0
W049,5VcottonG3,0,0.032,0.032
W049,5VcottonG3,0.064,0,-0.064
W049,5VcottonG3,0,0,0
W049,5VcottonG3,0,0,0
W049,5VcottonG3,0,0,0
W049,5VcottonG4,0,0,0
W049,5VcottonG4,0,0,0
W049,5VcottonG4,0,0,0
W049,5VcottonG4,0,0,0
W049,5VcottonG4,0,0.006,0.006
W049,5VcottonG4,0,0.032,0.032
W049,5VcottonG5,0,0,0
W049,5VcottonG5,0,0,0
W049,5VcottonG5,0,0,0
W049,5VcottonG5,0,0.006,0.006
W049,5VcottonG5,0,0,0
W049,5VcottonG5,0,0,0
W050,5VcottonG1,0,0,0
W050,5VcottonG1,0,0,0
W050,5VcottonG2,0,0.026,0.026
W050,5VcottonG2,0,0,0
W050,5VcottonG3,0,0,0
